atr,vol_lb,metric,top_n,rebal,dir,vol_tgt,Sharpe,CAGR,MDD,Calmar,Trades
10,40,natr,2,7,short,0.2500,-0.5056,-0.1675,-0.8160,-0.2053,4656
10,20,natr,2,7,short,0.2500,-0.5056,-0.1675,-0.8160,-0.2053,4656
10,10,natr,2,7,short,0.1500,-0.5077,-0.0966,-0.6177,-0.1564,4660
10,40,natr,2,7,short,0.1500,-0.5077,-0.0966,-0.6177,-0.1564,4660
10,20,natr,2,7,short,0.1500,-0.5077,-0.0966,-0.6177,-0.1564,4660
10,40,realized,1,7,both,0.0000,-0.5078,-0.9429,-1.8659,-0.5053,281
14,40,realized,1,7,both,0.0000,-0.5078,-0.9429,-1.8659,-0.5053,281
20,40,realized,1,7,both,0.0000,-0.5078,-0.9429,-1.8659,-0.5053,281
14,40,natr,1,3,both,0.1500,-0.5092,-0.1063,-0.6338,-0.1677,4714
14,20,natr,1,3,both,0.1500,-0.5092,-0.1063,-0.6338,-0.1677,4714
14,10,natr,1,3,both,0.1500,-0.5092,-0.1063,-0.6338,-0.1677,4714
10,40,realized,1,7,both,0.1500,-0.5103,-0.2342,-0.8723,-0.2685,4517
14,40,realized,1,7,both,0.1500,-0.5103,-0.2342,-0.8723,-0.2685,4517
20,40,realized,1,7,both,0.1500,-0.5103,-0.2342,-0.8723,-0.2685,4517
10,40,natr,1,3,both,0.2500,-0.5104,-0.1813,-0.8108,-0.2236,4815
10,10,natr,1,3,both,0.2500,-0.5104,-0.1813,-0.8108,-0.2236,4815
10,20,natr,1,3,both,0.2500,-0.5104,-0.1813,-0.8108,-0.2236,4815
14,40,realized,3,7,both,0.0000,-0.5149,-0.2714,-0.9058,-0.2997,421
10,40,realized,3,7,both,0.0000,-0.5149,-0.2714,-0.9058,-0.2997,421
20,40,realized,3,7,both,0.0000,-0.5149,-0.2714,-0.9058,-0.2997,421
14,20,realized,1,7,both,0.1500,-0.5164,-0.1131,-0.6438,-0.1756,4644
10,20,realized,1,7,both,0.1500,-0.5164,-0.1131,-0.6438,-0.1756,4644
20,20,realized,1,7,both,0.1500,-0.5164,-0.1131,-0.6438,-0.1756,4644
10,10,natr,1,3,both,0.1500,-0.5205,-0.1067,-0.6242,-0.1709,4815
10,40,natr,1,3,both,0.1500,-0.5205,-0.1067,-0.6242,-0.1709,4815
10,20,natr,1,3,both,0.1500,-0.5205,-0.1067,-0.6242,-0.1709,4815
14,20,natr,1,3,both,0.2500,-0.5210,-0.1899,-0.8343,-0.2276,4708
14,10,natr,1,3,both,0.2500,-0.5210,-0.1899,-0.8343,-0.2276,4708
14,40,natr,1,3,both,0.2500,-0.5210,-0.1899,-0.8343,-0.2276,4708
10,40,realized,3,14,both,0.1500,-0.5218,-0.1258,-0.6455,-0.1948,13166
14,40,realized,3,14,both,0.1500,-0.5218,-0.1258,-0.6455,-0.1948,13166
20,40,realized,3,14,both,0.1500,-0.5218,-0.1258,-0.6455,-0.1948,13166
10,40,realized,2,7,both,0.0000,-0.5233,-0.4835,-0.9907,-0.4881,356
20,40,realized,2,7,both,0.0000,-0.5233,-0.4835,-0.9907,-0.4881,356
14,40,realized,2,7,both,0.0000,-0.5233,-0.4835,-0.9907,-0.4881,356
10,40,realized,2,14,both,0.2500,-0.5238,-0.9429,-1.0011,-0.9418,8838
20,40,realized,2,14,both,0.2500,-0.5238,-0.9429,-1.0011,-0.9418,8838
14,40,realized,2,14,both,0.2500,-0.5238,-0.9429,-1.0011,-0.9418,8838
14,20,realized,1,7,both,0.2500,-0.5278,-0.2008,-0.8395,-0.2392,4636
20,20,realized,1,7,both,0.2500,-0.5278,-0.2008,-0.8395,-0.2392,4636
10,20,realized,1,7,both,0.2500,-0.5278,-0.2008,-0.8395,-0.2392,4636
20,40,realized,2,7,both,0.2500,-0.5280,-0.9429,-1.0010,-0.9420,8914
14,40,realized,2,7,both,0.2500,-0.5280,-0.9429,-1.0010,-0.9420,8914
10,40,realized,2,7,both,0.2500,-0.5280,-0.9429,-1.0010,-0.9420,8914
20,20,realized,3,3,both,0.0000,-0.5308,-0.1986,-0.8519,-0.2331,1042
10,20,realized,3,3,both,0.0000,-0.5308,-0.1986,-0.8519,-0.2331,1042
14,20,realized,3,3,both,0.0000,-0.5308,-0.1986,-0.8519,-0.2331,1042
10,40,natr,1,7,short,0.0000,-0.5328,-0.7396,-1.0000,-0.7396,339
10,20,natr,1,7,short,0.0000,-0.5328,-0.7396,-1.0000,-0.7396,339
10,10,natr,1,7,short,0.0000,-0.5328,-0.7396,-1.0000,-0.7396,339
10,10,natr,1,3,short,0.0000,-0.5352,-0.7680,-1.0000,-0.7680,471
10,20,natr,1,3,short,0.0000,-0.5352,-0.7680,-1.0000,-0.7680,471
10,40,natr,1,3,short,0.0000,-0.5352,-0.7680,-1.0000,-0.7680,471
20,40,realized,2,14,short,0.2500,-0.5379,-0.2431,-0.9235,-0.2632,4443
14,40,realized,2,14,short,0.2500,-0.5379,-0.2431,-0.9235,-0.2632,4443
10,40,realized,2,14,short,0.2500,-0.5379,-0.2431,-0.9235,-0.2632,4443
14,40,realized,2,14,both,0.1500,-0.5402,-0.1974,-0.8037,-0.2456,8844
10,40,realized,2,14,both,0.1500,-0.5402,-0.1974,-0.8037,-0.2456,8844
20,40,realized,2,14,both,0.1500,-0.5402,-0.1974,-0.8037,-0.2456,8844
20,40,realized,2,7,both,0.1500,-0.5429,-0.1992,-0.8051,-0.2475,8914
10,40,realized,2,7,both,0.1500,-0.5429,-0.1992,-0.8051,-0.2475,8914
14,40,realized,2,7,both,0.1500,-0.5429,-0.1992,-0.8051,-0.2475,8914
10,20,realized,1,3,both,0.0000,-0.5518,-0.3836,-0.9814,-0.3909,657
20,20,realized,1,3,both,0.0000,-0.5518,-0.3836,-0.9814,-0.3909,657
14,20,realized,1,3,both,0.0000,-0.5518,-0.3836,-0.9814,-0.3909,657
20,20,natr,1,3,both,0.2500,-0.5611,-0.1904,-0.8354,-0.2279,4636
20,10,natr,1,3,both,0.2500,-0.5611,-0.1904,-0.8354,-0.2279,4636
20,40,natr,1,3,both,0.2500,-0.5611,-0.1904,-0.8354,-0.2279,4636
14,40,realized,1,3,both,0.0000,-0.5679,-0.9429,-1.6812,-0.5608,388
20,40,realized,1,3,both,0.0000,-0.5679,-0.9429,-1.6812,-0.5608,388
10,40,realized,1,3,both,0.0000,-0.5679,-0.9429,-1.6812,-0.5608,388
14,20,natr,1,7,short,0.2500,-0.5741,-0.1876,-0.8541,-0.2196,2347
14,40,natr,1,7,short,0.2500,-0.5741,-0.1876,-0.8541,-0.2196,2347
14,10,natr,1,7,short,0.2500,-0.5741,-0.1876,-0.8541,-0.2196,2347
20,20,natr,1,3,both,0.1500,-0.5777,-0.1133,-0.6530,-0.1734,4636
20,10,natr,1,3,both,0.1500,-0.5777,-0.1133,-0.6530,-0.1734,4636
20,40,natr,1,3,both,0.1500,-0.5777,-0.1133,-0.6530,-0.1734,4636
14,20,natr,1,7,short,0.1500,-0.5792,-0.1098,-0.6666,-0.1647,2347
14,40,natr,1,7,short,0.1500,-0.5792,-0.1098,-0.6666,-0.1647,2347
14,10,natr,1,7,short,0.1500,-0.5792,-0.1098,-0.6666,-0.1647,2347
14,40,natr,1,3,short,0.1500,-0.5834,-0.1182,-0.6983,-0.1693,2395
14,20,natr,1,3,short,0.1500,-0.5834,-0.1182,-0.6983,-0.1693,2395
14,10,natr,1,3,short,0.1500,-0.5834,-0.1182,-0.6983,-0.1693,2395
10,10,realized,1,14,short,0.0000,-0.5893,-0.7586,-1.0000,-0.7586,247
20,10,realized,1,14,short,0.0000,-0.5893,-0.7586,-1.0000,-0.7586,247
14,10,realized,1,14,short,0.0000,-0.5893,-0.7586,-1.0000,-0.7586,247
10,40,realized,1,7,short,0.2500,-0.6015,-0.4485,-0.9871,-0.4543,2270
20,40,realized,1,7,short,0.2500,-0.6015,-0.4485,-0.9871,-0.4543,2270
14,40,realized,1,7,short,0.2500,-0.6015,-0.4485,-0.9871,-0.4543,2270
20,20,realized,1,14,short,0.2500,-0.6028,-0.1962,-0.8416,-0.2331,2296
14,20,realized,1,14,short,0.2500,-0.6028,-0.1962,-0.8416,-0.2331,2296
10,20,realized,1,14,short,0.2500,-0.6028,-0.1962,-0.8416,-0.2331,2296
14,40,realized,1,3,short,0.2500,-0.6101,-0.4536,-0.9883,-0.4589,2293
20,40,realized,1,3,short,0.2500,-0.6101,-0.4536,-0.9883,-0.4589,2293
10,40,realized,1,3,short,0.2500,-0.6101,-0.4536,-0.9883,-0.4589,2293
10,40,natr,1,3,short,0.1500,-0.6106,-0.1179,-0.6782,-0.1739,2456
10,10,natr,1,3,short,0.1500,-0.6106,-0.1179,-0.6782,-0.1739,2456
10,20,natr,1,3,short,0.1500,-0.6106,-0.1179,-0.6782,-0.1739,2456
10,20,realized,2,3,both,0.1500,-0.6134,-0.1205,-0.6644,-0.1814,9270
20,20,realized,2,3,both,0.1500,-0.6134,-0.1205,-0.6644,-0.1814,9270
14,20,realized,2,3,both,0.1500,-0.6134,-0.1205,-0.6644,-0.1814,9270
14,20,natr,1,7,short,0.0000,-0.6171,-0.7704,-1.0000,-0.7705,263
14,10,natr,1,7,short,0.0000,-0.6171,-0.7704,-1.0000,-0.7705,263
14,40,natr,1,7,short,0.0000,-0.6171,-0.7704,-1.0000,-0.7705,263
10,10,natr,2,7,short,0.0000,-0.6192,-0.6932,-0.9998,-0.6933,458
10,40,natr,2,7,short,0.0000,-0.6192,-0.6932,-0.9998,-0.6933,458
10,20,natr,2,7,short,0.0000,-0.6192,-0.6932,-0.9998,-0.6933,458
20,40,realized,3,14,short,0.1500,-0.6215,-0.1253,-0.7459,-0.1680,6642
14,40,realized,3,14,short,0.1500,-0.6215,-0.1253,-0.7459,-0.1680,6642
10,40,realized,3,14,short,0.1500,-0.6215,-0.1253,-0.7459,-0.1680,6642
10,40,realized,1,7,short,0.1500,-0.6215,-0.2060,-0.8333,-0.2472,2270
20,40,realized,1,7,short,0.1500,-0.6215,-0.2060,-0.8333,-0.2472,2270
14,40,realized,1,7,short,0.1500,-0.6215,-0.2060,-0.8333,-0.2472,2270
14,40,realized,1,14,short,0.0000,-0.6292,-0.9429,-1.2108,-0.7787,119
20,40,realized,1,14,short,0.0000,-0.6292,-0.9429,-1.2108,-0.7787,119
10,40,realized,1,14,short,0.0000,-0.6292,-0.9429,-1.2108,-0.7787,119
20,10,natr,2,7,short,0.0000,-0.6300,-0.6898,-0.9998,-0.6899,288
20,20,natr,2,7,short,0.0000,-0.6300,-0.6898,-0.9998,-0.6899,288
20,40,natr,2,7,short,0.0000,-0.6300,-0.6898,-0.9998,-0.6899,288
10,40,realized,2,7,short,0.2500,-0.6311,-0.2701,-0.9175,-0.2944,4484
20,40,realized,2,7,short,0.2500,-0.6311,-0.2701,-0.9175,-0.2944,4484
14,40,realized,2,7,short,0.2500,-0.6311,-0.2701,-0.9175,-0.2944,4484
20,20,realized,1,14,short,0.1500,-0.6337,-0.1200,-0.6658,-0.1802,2297
14,20,realized,1,14,short,0.1500,-0.6337,-0.1200,-0.6658,-0.1802,2297
10,20,realized,1,14,short,0.1500,-0.6337,-0.1200,-0.6658,-0.1802,2297
20,20,realized,2,3,both,0.2500,-0.6343,-0.2119,-0.8554,-0.2478,9267
10,20,realized,2,3,both,0.2500,-0.6343,-0.2119,-0.8554,-0.2478,9267
14,20,realized,2,3,both,0.2500,-0.6343,-0.2119,-0.8554,-0.2478,9267
20,40,realized,1,3,short,0.1500,-0.6367,-0.2137,-0.8482,-0.2519,2293
14,40,realized,1,3,short,0.1500,-0.6367,-0.2137,-0.8482,-0.2519,2293
10,40,realized,1,3,short,0.1500,-0.6367,-0.2137,-0.8482,-0.2519,2293
10,40,realized,3,3,both,0.0000,-0.6442,-0.3101,-0.9383,-0.3305,599
14,40,realized,3,3,both,0.0000,-0.6442,-0.3101,-0.9383,-0.3305,599
20,40,realized,3,3,both,0.0000,-0.6442,-0.3101,-0.9383,-0.3305,599
10,40,natr,1,3,short,0.2500,-0.6460,-0.2093,-0.8641,-0.2422,2456
10,20,natr,1,3,short,0.2500,-0.6460,-0.2093,-0.8641,-0.2422,2456
10,10,natr,1,3,short,0.2500,-0.6460,-0.2093,-0.8641,-0.2422,2456
14,20,natr,1,3,short,0.2500,-0.6486,-0.2142,-0.8781,-0.2439,2395
14,10,natr,1,3,short,0.2500,-0.6486,-0.2142,-0.8781,-0.2439,2395
14,40,natr,1,3,short,0.2500,-0.6486,-0.2142,-0.8781,-0.2439,2395
20,20,natr,1,3,short,0.0000,-0.6511,-0.7948,-1.0000,-0.7948,287
20,40,natr,1,3,short,0.0000,-0.6511,-0.7948,-1.0000,-0.7948,287
20,10,natr,1,3,short,0.0000,-0.6511,-0.7948,-1.0000,-0.7948,287
10,40,natr,3,7,short,0.1500,-0.6525,-0.1183,-0.6697,-0.1767,6878
10,10,natr,3,7,short,0.1500,-0.6525,-0.1183,-0.6697,-0.1767,6878
10,20,natr,3,7,short,0.1500,-0.6525,-0.1183,-0.6697,-0.1767,6878
10,20,realized,1,7,short,0.0000,-0.6539,-0.8028,-1.0000,-0.8028,243
20,20,realized,1,7,short,0.0000,-0.6539,-0.8028,-1.0000,-0.8028,243
14,20,realized,1,7,short,0.0000,-0.6539,-0.8028,-1.0000,-0.8028,243
10,10,natr,3,7,short,0.2500,-0.6603,-0.2022,-0.8560,-0.2362,6872
10,20,natr,3,7,short,0.2500,-0.6603,-0.2022,-0.8560,-0.2362,6872
10,40,natr,3,7,short,0.2500,-0.6603,-0.2022,-0.8560,-0.2362,6872
14,10,natr,1,3,short,0.0000,-0.6608,-0.8055,-1.0000,-0.8055,363
14,40,natr,1,3,short,0.0000,-0.6608,-0.8055,-1.0000,-0.8055,363
14,20,natr,1,3,short,0.0000,-0.6608,-0.8055,-1.0000,-0.8055,363
20,10,realized,1,3,both,0.0000,-0.6625,-0.4269,-0.9834,-0.4341,1073
10,10,realized,1,3,both,0.0000,-0.6625,-0.4269,-0.9834,-0.4341,1073
14,10,realized,1,3,both,0.0000,-0.6625,-0.4269,-0.9834,-0.4341,1073
14,40,realized,3,14,short,0.2500,-0.6653,-0.2235,-0.9090,-0.2459,6642
10,40,realized,3,14,short,0.2500,-0.6653,-0.2235,-0.9090,-0.2459,6642
20,40,realized,3,14,short,0.2500,-0.6653,-0.2235,-0.9090,-0.2459,6642
14,40,realized,2,7,short,0.1500,-0.6660,-0.1622,-0.7435,-0.2182,4484
20,40,realized,2,7,short,0.1500,-0.6660,-0.1622,-0.7435,-0.2182,4484
10,40,realized,2,7,short,0.1500,-0.6660,-0.1622,-0.7435,-0.2182,4484
20,10,natr,2,3,short,0.0000,-0.6662,-0.7091,-0.9999,-0.7092,420
20,20,natr,2,3,short,0.0000,-0.6662,-0.7091,-0.9999,-0.7092,420
20,40,natr,2,3,short,0.0000,-0.6662,-0.7091,-0.9999,-0.7092,420
20,10,natr,2,14,short,0.0000,-0.6771,-0.6955,-0.9998,-0.6956,224
20,20,natr,2,14,short,0.0000,-0.6771,-0.6955,-0.9998,-0.6956,224
20,40,natr,2,14,short,0.0000,-0.6771,-0.6955,-0.9998,-0.6956,224
14,40,realized,1,7,short,0.0000,-0.6849,-0.9429,-1.2231,-0.7709,163
20,40,realized,1,7,short,0.0000,-0.6849,-0.9429,-1.2231,-0.7709,163
10,40,realized,1,7,short,0.0000,-0.6849,-0.9429,-1.2231,-0.7709,163
14,40,natr,2,7,short,0.2500,-0.6879,-0.2103,-0.8656,-0.2429,4621
14,10,natr,2,7,short,0.2500,-0.6879,-0.2103,-0.8656,-0.2429,4621
14,20,natr,2,7,short,0.2500,-0.6879,-0.2103,-0.8656,-0.2429,4621
14,10,natr,3,3,short,0.1500,-0.6882,-0.1246,-0.7027,-0.1774,6920
14,40,natr,3,3,short,0.1500,-0.6882,-0.1246,-0.7027,-0.1774,6920
14,20,natr,3,3,short,0.1500,-0.6882,-0.1246,-0.7027,-0.1774,6920
14,20,natr,2,7,short,0.1500,-0.6886,-0.1247,-0.6829,-0.1826,4625
14,10,natr,2,7,short,0.1500,-0.6886,-0.1247,-0.6829,-0.1826,4625
14,40,natr,2,7,short,0.1500,-0.6886,-0.1247,-0.6829,-0.1826,4625
20,40,natr,2,3,short,0.2500,-0.6932,-0.2106,-0.8462,-0.2489,4627
20,20,natr,2,3,short,0.2500,-0.6932,-0.2106,-0.8462,-0.2489,4627
20,10,natr,2,3,short,0.2500,-0.6932,-0.2106,-0.8462,-0.2489,4627
14,20,natr,1,14,short,0.0000,-0.6969,-0.7978,-1.0000,-0.7978,193
14,40,natr,1,14,short,0.0000,-0.6969,-0.7978,-1.0000,-0.7978,193
14,10,natr,1,14,short,0.0000,-0.6969,-0.7978,-1.0000,-0.7978,193
14,10,natr,2,3,short,0.1500,-0.6983,-0.1279,-0.7121,-0.1796,4678
14,20,natr,2,3,short,0.1500,-0.6983,-0.1279,-0.7121,-0.1796,4678
14,40,natr,2,3,short,0.1500,-0.6983,-0.1279,-0.7121,-0.1796,4678
20,10,natr,2,7,short,0.2500,-0.6991,-0.2113,-0.8580,-0.2462,4561
20,20,natr,2,7,short,0.2500,-0.6991,-0.2113,-0.8580,-0.2462,4561
20,40,natr,2,7,short,0.2500,-0.6991,-0.2113,-0.8580,-0.2462,4561
10,20,natr,1,14,short,0.0000,-0.7014,-0.7745,-1.0000,-0.7745,213
10,10,natr,1,14,short,0.0000,-0.7014,-0.7745,-1.0000,-0.7745,213
10,40,natr,1,14,short,0.0000,-0.7014,-0.7745,-1.0000,-0.7745,213
10,20,realized,1,3,both,0.2500,-0.7028,-0.2384,-0.8870,-0.2688,4741
14,20,realized,1,3,both,0.2500,-0.7028,-0.2384,-0.8870,-0.2688,4741
20,20,realized,1,3,both,0.2500,-0.7028,-0.2384,-0.8870,-0.2688,4741
10,20,realized,1,3,both,0.1500,-0.7084,-0.1419,-0.7178,-0.1977,4741
14,20,realized,1,3,both,0.1500,-0.7084,-0.1419,-0.7178,-0.1977,4741
20,20,realized,1,3,both,0.1500,-0.7084,-0.1419,-0.7178,-0.1977,4741
10,40,natr,2,3,short,0.0000,-0.7089,-0.7231,-0.9999,-0.7232,632
10,20,natr,2,3,short,0.0000,-0.7089,-0.7231,-0.9999,-0.7232,632
10,10,natr,2,3,short,0.0000,-0.7089,-0.7231,-0.9999,-0.7232,632
20,20,natr,2,14,short,0.2500,-0.7102,-0.2129,-0.8600,-0.2476,4529
20,40,natr,2,14,short,0.2500,-0.7102,-0.2129,-0.8600,-0.2476,4529
20,10,natr,2,14,short,0.2500,-0.7102,-0.2129,-0.8600,-0.2476,4529
20,20,natr,2,3,short,0.1500,-0.7194,-0.1303,-0.6716,-0.1941,4627
20,40,natr,2,3,short,0.1500,-0.7194,-0.1303,-0.6716,-0.1941,4627
20,10,natr,2,3,short,0.1500,-0.7194,-0.1303,-0.6716,-0.1941,4627
10,10,natr,3,14,short,0.0000,-0.7199,-0.6843,-0.9998,-0.6845,321
10,20,natr,3,14,short,0.0000,-0.7199,-0.6843,-0.9998,-0.6845,321
10,40,natr,3,14,short,0.0000,-0.7199,-0.6843,-0.9998,-0.6845,321
20,20,natr,1,14,short,0.0000,-0.7234,-0.7786,-1.0000,-0.7786,181
20,10,natr,1,14,short,0.0000,-0.7234,-0.7786,-1.0000,-0.7786,181
20,40,natr,1,14,short,0.0000,-0.7234,-0.7786,-1.0000,-0.7786,181
14,40,realized,2,3,both,0.0000,-0.7247,-0.5387,-0.9959,-0.5409,491
20,40,realized,2,3,both,0.0000,-0.7247,-0.5387,-0.9959,-0.5409,491
10,40,realized,2,3,both,0.0000,-0.7247,-0.5387,-0.9959,-0.5409,491
14,40,realized,3,7,short,0.2500,-0.7283,-0.2400,-0.8941,-0.2684,6682
20,40,realized,3,7,short,0.2500,-0.7283,-0.2400,-0.8941,-0.2684,6682
10,40,realized,3,7,short,0.2500,-0.7283,-0.2400,-0.8941,-0.2684,6682
20,10,natr,2,7,short,0.1500,-0.7313,-0.1318,-0.6897,-0.1911,4561
20,40,natr,2,7,short,0.1500,-0.7313,-0.1318,-0.6897,-0.1911,4561
20,20,natr,2,7,short,0.1500,-0.7313,-0.1318,-0.6897,-0.1911,4561
10,20,natr,2,3,short,0.1500,-0.7335,-0.1305,-0.6914,-0.1887,4757
10,40,natr,2,3,short,0.1500,-0.7335,-0.1305,-0.6914,-0.1887,4757
10,10,natr,2,3,short,0.1500,-0.7335,-0.1305,-0.6914,-0.1887,4757
14,40,natr,3,7,short,0.1500,-0.7405,-0.1322,-0.7006,-0.1887,6844
14,10,natr,3,7,short,0.1500,-0.7405,-0.1322,-0.7006,-0.1887,6844
14,20,natr,3,7,short,0.1500,-0.7405,-0.1322,-0.7006,-0.1887,6844
14,40,realized,1,3,short,0.0000,-0.7406,-0.8670,-1.1347,-0.7641,211
20,40,realized,1,3,short,0.0000,-0.7406,-0.8670,-1.1347,-0.7641,211
10,40,realized,1,3,short,0.0000,-0.7406,-0.8670,-1.1347,-0.7641,211
20,10,natr,2,14,short,0.1500,-0.7423,-0.1330,-0.6941,-0.1916,4529
20,20,natr,2,14,short,0.1500,-0.7423,-0.1330,-0.6941,-0.1916,4529
20,40,natr,2,14,short,0.1500,-0.7423,-0.1330,-0.6941,-0.1916,4529
14,40,natr,3,3,short,0.2500,-0.7469,-0.2205,-0.8792,-0.2508,6920
14,20,natr,3,3,short,0.2500,-0.7469,-0.2205,-0.8792,-0.2508,6920
14,10,natr,3,3,short,0.2500,-0.7469,-0.2205,-0.8792,-0.2508,6920
14,40,natr,3,7,short,0.2500,-0.7490,-0.2232,-0.8780,-0.2542,6838
14,20,natr,3,7,short,0.2500,-0.7490,-0.2232,-0.8780,-0.2542,6838
14,10,natr,3,7,short,0.2500,-0.7490,-0.2232,-0.8780,-0.2542,6838
10,40,natr,2,14,short,0.0000,-0.7509,-0.7238,-0.9999,-0.7239,278
10,20,natr,2,14,short,0.0000,-0.7509,-0.7238,-0.9999,-0.7239,278
10,10,natr,2,14,short,0.0000,-0.7509,-0.7238,-0.9999,-0.7239,278
14,40,realized,2,3,both,0.2500,-0.7526,-0.5186,-0.9943,-0.5215,8981
10,40,realized,2,3,both,0.2500,-0.7526,-0.5186,-0.9943,-0.5215,8981
20,40,realized,2,3,both,0.2500,-0.7526,-0.5186,-0.9943,-0.5215,8981
20,40,realized,3,7,short,0.1500,-0.7545,-0.1500,-0.7216,-0.2079,6682
14,40,realized,3,7,short,0.1500,-0.7545,-0.1500,-0.7216,-0.2079,6682
10,40,realized,3,7,short,0.1500,-0.7545,-0.1500,-0.7216,-0.2079,6682
10,10,natr,3,14,short,0.2500,-0.7559,-0.2246,-0.8656,-0.2594,6786
10,40,natr,3,14,short,0.2500,-0.7559,-0.2246,-0.8656,-0.2594,6786
10,20,natr,3,14,short,0.2500,-0.7559,-0.2246,-0.8656,-0.2594,6786
10,40,natr,3,7,short,0.0000,-0.7562,-0.6993,-0.9999,-0.6994,463
10,20,natr,3,7,short,0.0000,-0.7562,-0.6993,-0.9999,-0.6994,463
10,10,natr,3,7,short,0.0000,-0.7562,-0.6993,-0.9999,-0.6994,463
14,40,realized,2,3,both,0.1500,-0.7566,-0.2387,-0.8722,-0.2737,8981
10,40,realized,2,3,both,0.1500,-0.7566,-0.2387,-0.8722,-0.2737,8981
20,40,realized,2,3,both,0.1500,-0.7566,-0.2387,-0.8722,-0.2737,8981
10,10,natr,2,3,short,0.2500,-0.7597,-0.2250,-0.8719,-0.2580,4757
10,40,natr,2,3,short,0.2500,-0.7597,-0.2250,-0.8719,-0.2580,4757
10,20,natr,2,3,short,0.2500,-0.7597,-0.2250,-0.8719,-0.2580,4757
14,20,natr,2,3,short,0.2500,-0.7602,-0.2259,-0.8857,-0.2551,4678
14,10,natr,2,3,short,0.2500,-0.7602,-0.2259,-0.8857,-0.2551,4678
14,40,natr,2,3,short,0.2500,-0.7602,-0.2259,-0.8857,-0.2551,4678
10,20,natr,1,14,short,0.2500,-0.7616,-0.2345,-0.8913,-0.2631,2315
10,40,natr,1,14,short,0.2500,-0.7616,-0.2345,-0.8913,-0.2631,2315
10,10,natr,1,14,short,0.2500,-0.7616,-0.2345,-0.8913,-0.2631,2315
14,40,natr,3,14,short,0.0000,-0.7671,-0.6964,-0.9998,-0.6965,295
14,10,natr,3,14,short,0.0000,-0.7671,-0.6964,-0.9998,-0.6965,295
14,20,natr,3,14,short,0.0000,-0.7671,-0.6964,-0.9998,-0.6965,295
14,20,natr,3,7,short,0.0000,-0.7688,-0.7009,-0.9999,-0.7010,395
14,10,natr,3,7,short,0.0000,-0.7688,-0.7009,-0.9999,-0.7010,395
14,40,natr,3,7,short,0.0000,-0.7688,-0.7009,-0.9999,-0.7010,395
20,20,realized,2,14,short,0.0000,-0.7692,-0.7172,-0.9999,-0.7173,272
10,20,realized,2,14,short,0.0000,-0.7692,-0.7172,-0.9999,-0.7173,272
14,20,realized,2,14,short,0.0000,-0.7692,-0.7172,-0.9999,-0.7173,272
10,10,natr,2,14,short,0.2500,-0.7741,-0.2307,-0.8780,-0.2628,4556
10,40,natr,2,14,short,0.2500,-0.7741,-0.2307,-0.8780,-0.2628,4556
10,20,natr,2,14,short,0.2500,-0.7741,-0.2307,-0.8780,-0.2628,4556
20,40,realized,2,3,short,0.2500,-0.7782,-0.2939,-0.9360,-0.3140,4529
14,40,realized,2,3,short,0.2500,-0.7782,-0.2939,-0.9360,-0.3140,4529
10,40,realized,2,3,short,0.2500,-0.7782,-0.2939,-0.9360,-0.3140,4529
