atr,vol_lb,metric,top_n,rebal,dir,vol_tgt,Sharpe,CAGR,MDD,Calmar,Trades
10,40,natr,1,14,short,0.1500,-0.7873,-0.1439,-0.7290,-0.1974,2316
10,10,natr,1,14,short,0.1500,-0.7873,-0.1439,-0.7290,-0.1974,2316
10,20,natr,1,14,short,0.1500,-0.7873,-0.1439,-0.7290,-0.1974,2316
10,20,natr,3,14,short,0.1500,-0.7873,-0.1399,-0.6977,-0.2005,6786
10,10,natr,3,14,short,0.1500,-0.7873,-0.1399,-0.6977,-0.2005,6786
10,40,natr,3,14,short,0.1500,-0.7873,-0.1399,-0.6977,-0.2005,6786
14,20,natr,2,14,short,0.0000,-0.7904,-0.7387,-0.9999,-0.7387,268
14,10,natr,2,14,short,0.0000,-0.7904,-0.7387,-0.9999,-0.7387,268
14,40,natr,2,14,short,0.0000,-0.7904,-0.7387,-0.9999,-0.7387,268
10,20,realized,2,14,short,0.2500,-0.7945,-0.2330,-0.8759,-0.2660,4553
20,20,realized,2,14,short,0.2500,-0.7945,-0.2330,-0.8759,-0.2660,4553
14,20,realized,2,14,short,0.2500,-0.7945,-0.2330,-0.8759,-0.2660,4553
14,40,natr,2,7,short,0.0000,-0.7947,-0.7432,-0.9999,-0.7433,388
14,20,natr,2,7,short,0.0000,-0.7947,-0.7432,-0.9999,-0.7433,388
14,10,natr,2,7,short,0.0000,-0.7947,-0.7432,-0.9999,-0.7433,388
14,10,natr,2,3,short,0.0000,-0.7948,-0.7459,-1.0000,-0.7460,502
14,20,natr,2,3,short,0.0000,-0.7948,-0.7459,-1.0000,-0.7460,502
14,40,natr,2,3,short,0.0000,-0.7948,-0.7459,-1.0000,-0.7460,502
20,10,natr,1,14,short,0.2500,-0.7961,-0.2386,-0.8857,-0.2694,2299
20,40,natr,1,14,short,0.2500,-0.7961,-0.2386,-0.8857,-0.2694,2299
20,20,natr,1,14,short,0.2500,-0.7961,-0.2386,-0.8857,-0.2694,2299
20,20,natr,1,3,short,0.2500,-0.7978,-0.2426,-0.8922,-0.2719,2352
20,40,natr,1,3,short,0.2500,-0.7978,-0.2426,-0.8922,-0.2719,2352
20,10,natr,1,3,short,0.2500,-0.7978,-0.2426,-0.8922,-0.2719,2352
10,20,natr,2,14,short,0.1500,-0.8019,-0.1430,-0.7127,-0.2006,4556
10,10,natr,2,14,short,0.1500,-0.8019,-0.1430,-0.7127,-0.2006,4556
10,40,natr,2,14,short,0.1500,-0.8019,-0.1430,-0.7127,-0.2006,4556
20,20,natr,1,7,short,0.0000,-0.8025,-0.8178,-1.0000,-0.8178,237
20,10,natr,1,7,short,0.0000,-0.8025,-0.8178,-1.0000,-0.8178,237
20,40,natr,1,7,short,0.0000,-0.8025,-0.8178,-1.0000,-0.8178,237
10,40,realized,2,3,short,0.1500,-0.8031,-0.1803,-0.7848,-0.2298,4529
20,40,realized,2,3,short,0.1500,-0.8031,-0.1803,-0.7848,-0.2298,4529
14,40,realized,2,3,short,0.1500,-0.8031,-0.1803,-0.7848,-0.2298,4529
14,10,natr,1,14,short,0.2500,-0.8048,-0.2489,-0.8986,-0.2770,2305
14,20,natr,1,14,short,0.2500,-0.8048,-0.2489,-0.8986,-0.2770,2305
14,40,natr,1,14,short,0.2500,-0.8048,-0.2489,-0.8986,-0.2770,2305
20,40,realized,2,7,short,0.0000,-0.8083,-0.9429,-1.0444,-0.9028,218
14,40,realized,2,7,short,0.0000,-0.8083,-0.9429,-1.0444,-0.9028,218
10,40,realized,2,7,short,0.0000,-0.8083,-0.9429,-1.0444,-0.9028,218
20,10,natr,3,14,short,0.0000,-0.8094,-0.7082,-0.9999,-0.7083,257
20,40,natr,3,14,short,0.0000,-0.8094,-0.7082,-0.9999,-0.7083,257
20,20,natr,3,14,short,0.0000,-0.8094,-0.7082,-0.9999,-0.7083,257
10,40,realized,3,3,short,0.2500,-0.8161,-0.2600,-0.9060,-0.2869,6736
14,40,realized,3,3,short,0.2500,-0.8161,-0.2600,-0.9060,-0.2869,6736
20,40,realized,3,3,short,0.2500,-0.8161,-0.2600,-0.9060,-0.2869,6736
14,20,natr,2,14,short,0.2500,-0.8163,-0.2428,-0.8850,-0.2743,4551
14,10,natr,2,14,short,0.2500,-0.8163,-0.2428,-0.8850,-0.2743,4551
14,40,natr,2,14,short,0.2500,-0.8163,-0.2428,-0.8850,-0.2743,4551
20,40,natr,1,14,short,0.1500,-0.8186,-0.1485,-0.7263,-0.2045,2299
20,10,natr,1,14,short,0.1500,-0.8186,-0.1485,-0.7263,-0.2045,2299
20,20,natr,1,14,short,0.1500,-0.8186,-0.1485,-0.7263,-0.2045,2299
10,10,realized,2,3,short,0.1500,-0.8187,-0.1474,-0.7462,-0.1975,4842
14,10,realized,2,3,short,0.1500,-0.8187,-0.1474,-0.7462,-0.1975,4842
20,10,realized,2,3,short,0.1500,-0.8187,-0.1474,-0.7462,-0.1975,4842
20,10,natr,3,3,short,0.0000,-0.8196,-0.7108,-0.9999,-0.7109,507
20,40,natr,3,3,short,0.0000,-0.8196,-0.7108,-0.9999,-0.7109,507
20,20,natr,3,3,short,0.0000,-0.8196,-0.7108,-0.9999,-0.7109,507
20,40,natr,1,3,short,0.1500,-0.8219,-0.1512,-0.7340,-0.2060,2352
20,20,natr,1,3,short,0.1500,-0.8219,-0.1512,-0.7340,-0.2060,2352
20,10,natr,1,3,short,0.1500,-0.8219,-0.1512,-0.7340,-0.2060,2352
20,20,realized,2,14,short,0.1500,-0.8248,-0.1462,-0.7133,-0.2049,4553
14,20,realized,2,14,short,0.1500,-0.8248,-0.1462,-0.7133,-0.2049,4553
10,20,realized,2,14,short,0.1500,-0.8248,-0.1462,-0.7133,-0.2049,4553
14,20,realized,2,7,short,0.0000,-0.8251,-0.7684,-1.0000,-0.7684,362
10,20,realized,2,7,short,0.0000,-0.8251,-0.7684,-1.0000,-0.7684,362
20,20,realized,2,7,short,0.0000,-0.8251,-0.7684,-1.0000,-0.7684,362
14,20,realized,3,14,short,0.0000,-0.8268,-0.7034,-0.9999,-0.7035,343
20,20,realized,3,14,short,0.0000,-0.8268,-0.7034,-0.9999,-0.7035,343
10,20,realized,3,14,short,0.0000,-0.8268,-0.7034,-0.9999,-0.7035,343
14,40,natr,1,14,short,0.1500,-0.8269,-0.1547,-0.7424,-0.2083,2305
14,10,natr,1,14,short,0.1500,-0.8269,-0.1547,-0.7424,-0.2083,2305
14,20,natr,1,14,short,0.1500,-0.8269,-0.1547,-0.7424,-0.2083,2305
14,10,natr,3,3,short,0.0000,-0.8295,-0.7213,-0.9999,-0.7214,559
14,20,natr,3,3,short,0.0000,-0.8295,-0.7213,-0.9999,-0.7214,559
14,40,natr,3,3,short,0.0000,-0.8295,-0.7213,-0.9999,-0.7214,559
20,40,natr,3,3,short,0.2500,-0.8313,-0.2391,-0.8769,-0.2727,6879
20,10,natr,3,3,short,0.2500,-0.8313,-0.2391,-0.8769,-0.2727,6879
20,20,natr,3,3,short,0.2500,-0.8313,-0.2391,-0.8769,-0.2727,6879
20,40,natr,3,7,short,0.0000,-0.8343,-0.7200,-0.9999,-0.7200,353
20,10,natr,3,7,short,0.0000,-0.8343,-0.7200,-0.9999,-0.7200,353
20,20,natr,3,7,short,0.0000,-0.8343,-0.7200,-0.9999,-0.7200,353
20,40,realized,3,3,short,0.1500,-0.8406,-0.1636,-0.7407,-0.2208,6736
14,40,realized,3,3,short,0.1500,-0.8406,-0.1636,-0.7407,-0.2208,6736
10,40,realized,3,3,short,0.1500,-0.8406,-0.1636,-0.7407,-0.2208,6736
20,20,realized,2,7,short,0.2500,-0.8408,-0.2488,-0.8916,-0.2791,4598
10,20,realized,2,7,short,0.2500,-0.8408,-0.2488,-0.8916,-0.2791,4598
14,20,realized,2,7,short,0.2500,-0.8408,-0.2488,-0.8916,-0.2791,4598
10,20,realized,1,3,short,0.0000,-0.8426,-0.9429,-1.0001,-0.9427,353
20,20,realized,1,3,short,0.0000,-0.8426,-0.9429,-1.0001,-0.9427,353
14,20,realized,1,3,short,0.0000,-0.8426,-0.9429,-1.0001,-0.9427,353
20,40,natr,1,7,short,0.2500,-0.8427,-0.2467,-0.8973,-0.2750,2327
20,10,natr,1,7,short,0.2500,-0.8427,-0.2467,-0.8973,-0.2750,2327
20,20,natr,1,7,short,0.2500,-0.8427,-0.2467,-0.8973,-0.2750,2327
10,10,realized,1,3,short,0.1500,-0.8434,-0.1607,-0.7737,-0.2078,2497
20,10,realized,1,3,short,0.1500,-0.8434,-0.1607,-0.7737,-0.2078,2497
14,10,realized,1,3,short,0.1500,-0.8434,-0.1607,-0.7737,-0.2078,2497
14,20,natr,2,14,short,0.1500,-0.8459,-0.1523,-0.7257,-0.2099,4551
14,40,natr,2,14,short,0.1500,-0.8459,-0.1523,-0.7257,-0.2099,4551
14,10,natr,2,14,short,0.1500,-0.8459,-0.1523,-0.7257,-0.2099,4551
14,10,realized,1,3,both,0.1500,-0.8463,-0.1718,-0.7649,-0.2247,4956
10,10,realized,1,3,both,0.1500,-0.8463,-0.1718,-0.7649,-0.2247,4956
20,10,realized,1,3,both,0.1500,-0.8463,-0.1718,-0.7649,-0.2247,4956
10,40,natr,3,3,short,0.1500,-0.8480,-0.1460,-0.7272,-0.2008,6993
10,10,natr,3,3,short,0.1500,-0.8480,-0.1460,-0.7272,-0.2008,6993
10,20,natr,3,3,short,0.1500,-0.8480,-0.1460,-0.7272,-0.2008,6993
20,40,natr,3,14,short,0.2500,-0.8483,-0.2451,-0.8820,-0.2779,6754
20,20,natr,3,14,short,0.2500,-0.8483,-0.2451,-0.8820,-0.2779,6754
20,10,natr,3,14,short,0.2500,-0.8483,-0.2451,-0.8820,-0.2779,6754
20,10,realized,1,3,both,0.2500,-0.8506,-0.2871,-0.9219,-0.3114,4954
14,10,realized,1,3,both,0.2500,-0.8506,-0.2871,-0.9219,-0.3114,4954
10,10,realized,1,3,both,0.2500,-0.8506,-0.2871,-0.9219,-0.3114,4954
10,40,realized,2,14,short,0.0000,-0.8522,-0.9429,-1.0635,-0.8866,160
14,40,realized,2,14,short,0.0000,-0.8522,-0.9429,-1.0635,-0.8866,160
20,40,realized,2,14,short,0.0000,-0.8522,-0.9429,-1.0635,-0.8866,160
10,10,realized,3,3,short,0.1500,-0.8528,-0.1499,-0.7514,-0.1995,7135
14,10,realized,3,3,short,0.1500,-0.8528,-0.1499,-0.7514,-0.1995,7135
20,10,realized,3,3,short,0.1500,-0.8528,-0.1499,-0.7514,-0.1995,7135
20,20,natr,3,3,short,0.1500,-0.8555,-0.1507,-0.7155,-0.2106,6879
20,40,natr,3,3,short,0.1500,-0.8555,-0.1507,-0.7155,-0.2106,6879
20,10,natr,3,3,short,0.1500,-0.8555,-0.1507,-0.7155,-0.2106,6879
14,40,natr,3,14,short,0.2500,-0.8596,-0.2480,-0.8876,-0.2794,6773
14,20,natr,3,14,short,0.2500,-0.8596,-0.2480,-0.8876,-0.2794,6773
14,10,natr,3,14,short,0.2500,-0.8596,-0.2480,-0.8876,-0.2794,6773
10,10,realized,1,14,short,0.2500,-0.8615,-0.2644,-0.9023,-0.2930,2332
14,10,realized,1,14,short,0.2500,-0.8615,-0.2644,-0.9023,-0.2930,2332
20,10,realized,1,14,short,0.2500,-0.8615,-0.2644,-0.9023,-0.2930,2332
20,40,natr,3,7,short,0.2500,-0.8626,-0.2486,-0.8888,-0.2797,6802
20,10,natr,3,7,short,0.2500,-0.8626,-0.2486,-0.8888,-0.2797,6802
20,20,natr,3,7,short,0.2500,-0.8626,-0.2486,-0.8888,-0.2797,6802
20,20,natr,1,7,short,0.1500,-0.8643,-0.1541,-0.7423,-0.2077,2327
20,10,natr,1,7,short,0.1500,-0.8643,-0.1541,-0.7423,-0.2077,2327
20,40,natr,1,7,short,0.1500,-0.8643,-0.1541,-0.7423,-0.2077,2327
10,10,natr,3,3,short,0.2500,-0.8674,-0.2463,-0.8949,-0.2752,6990
10,40,natr,3,3,short,0.2500,-0.8674,-0.2463,-0.8949,-0.2752,6990
10,20,natr,3,3,short,0.2500,-0.8674,-0.2463,-0.8949,-0.2752,6990
20,20,realized,2,7,short,0.1500,-0.8699,-0.1563,-0.7346,-0.2128,4598
10,20,realized,2,7,short,0.1500,-0.8699,-0.1563,-0.7346,-0.2128,4598
14,20,realized,2,7,short,0.1500,-0.8699,-0.1563,-0.7346,-0.2128,4598
14,10,realized,2,3,both,0.2500,-0.8711,-0.2561,-0.8781,-0.2917,9586
10,10,realized,2,3,both,0.2500,-0.8711,-0.2561,-0.8781,-0.2917,9586
20,10,realized,2,3,both,0.2500,-0.8711,-0.2561,-0.8781,-0.2917,9586
20,40,natr,3,14,short,0.1500,-0.8731,-0.1524,-0.7177,-0.2124,6757
20,20,natr,3,14,short,0.1500,-0.8731,-0.1524,-0.7177,-0.2124,6757
20,10,natr,3,14,short,0.1500,-0.8731,-0.1524,-0.7177,-0.2124,6757
14,10,realized,2,3,short,0.2500,-0.8747,-0.2537,-0.9077,-0.2796,4842
20,10,realized,2,3,short,0.2500,-0.8747,-0.2537,-0.9077,-0.2796,4842
10,10,realized,2,3,short,0.2500,-0.8747,-0.2537,-0.9077,-0.2796,4842
20,10,realized,2,3,both,0.0000,-0.8784,-0.3521,-0.9565,-0.3681,1535
14,10,realized,2,3,both,0.0000,-0.8784,-0.3521,-0.9565,-0.3681,1535
10,10,realized,2,3,both,0.0000,-0.8784,-0.3521,-0.9565,-0.3681,1535
10,10,realized,1,14,short,0.1500,-0.8825,-0.1649,-0.7472,-0.2208,2332
14,10,realized,1,14,short,0.1500,-0.8825,-0.1649,-0.7472,-0.2208,2332
20,10,realized,1,14,short,0.1500,-0.8825,-0.1649,-0.7472,-0.2208,2332
14,10,natr,3,14,short,0.1500,-0.8842,-0.1544,-0.7258,-0.2127,6776
14,40,natr,3,14,short,0.1500,-0.8842,-0.1544,-0.7258,-0.2127,6776
14,20,natr,3,14,short,0.1500,-0.8842,-0.1544,-0.7258,-0.2127,6776
14,20,realized,3,14,short,0.2500,-0.8858,-0.2526,-0.8930,-0.2829,6797
10,20,realized,3,14,short,0.2500,-0.8858,-0.2526,-0.8930,-0.2829,6797
20,20,realized,3,14,short,0.2500,-0.8858,-0.2526,-0.8930,-0.2829,6797
20,40,natr,3,7,short,0.1500,-0.8872,-0.1548,-0.7276,-0.2127,6805
20,20,natr,3,7,short,0.1500,-0.8872,-0.1548,-0.7276,-0.2127,6805
20,10,natr,3,7,short,0.1500,-0.8872,-0.1548,-0.7276,-0.2127,6805
14,20,realized,1,3,short,0.2500,-0.8905,-0.2700,-0.9134,-0.2956,2385
20,20,realized,1,3,short,0.2500,-0.8905,-0.2700,-0.9134,-0.2956,2385
10,20,realized,1,3,short,0.2500,-0.8905,-0.2700,-0.9134,-0.2956,2385
20,20,realized,1,7,short,0.2500,-0.8914,-0.2695,-0.9106,-0.2960,2329
10,20,realized,1,7,short,0.2500,-0.8914,-0.2695,-0.9106,-0.2960,2329
14,20,realized,1,7,short,0.2500,-0.8914,-0.2695,-0.9106,-0.2960,2329
14,10,realized,2,3,both,0.1500,-0.8944,-0.1582,-0.7082,-0.2234,9597
20,10,realized,2,3,both,0.1500,-0.8944,-0.1582,-0.7082,-0.2234,9597
10,10,realized,2,3,both,0.1500,-0.8944,-0.1582,-0.7082,-0.2234,9597
10,10,natr,3,3,short,0.0000,-0.8979,-0.7430,-0.9999,-0.7431,663
10,40,natr,3,3,short,0.0000,-0.8979,-0.7430,-0.9999,-0.7431,663
10,20,natr,3,3,short,0.0000,-0.8979,-0.7430,-0.9999,-0.7431,663
10,10,realized,3,3,short,0.2500,-0.9018,-0.2561,-0.9105,-0.2813,7135
20,10,realized,3,3,short,0.2500,-0.9018,-0.2561,-0.9105,-0.2813,7135
14,10,realized,3,3,short,0.2500,-0.9018,-0.2561,-0.9105,-0.2813,7135
10,10,realized,1,3,short,0.2500,-0.9046,-0.2759,-0.9250,-0.2982,2497
14,10,realized,1,3,short,0.2500,-0.9046,-0.2759,-0.9250,-0.2982,2497
20,10,realized,1,3,short,0.2500,-0.9046,-0.2759,-0.9250,-0.2982,2497
20,20,realized,3,14,short,0.1500,-0.9102,-0.1575,-0.7340,-0.2146,6800
14,20,realized,3,14,short,0.1500,-0.9102,-0.1575,-0.7340,-0.2146,6800
10,20,realized,3,14,short,0.1500,-0.9102,-0.1575,-0.7340,-0.2146,6800
14,20,realized,1,3,short,0.1500,-0.9123,-0.1685,-0.7641,-0.2205,2385
20,20,realized,1,3,short,0.1500,-0.9123,-0.1685,-0.7641,-0.2205,2385
10,20,realized,1,3,short,0.1500,-0.9123,-0.1685,-0.7641,-0.2205,2385
14,10,realized,2,7,short,0.1500,-0.9147,-0.1607,-0.7538,-0.2132,4723
10,10,realized,2,7,short,0.1500,-0.9147,-0.1607,-0.7538,-0.2132,4723
20,10,realized,2,7,short,0.1500,-0.9147,-0.1607,-0.7538,-0.2132,4723
10,10,realized,2,7,short,0.2500,-0.9156,-0.2642,-0.9123,-0.2896,4719
14,10,realized,2,7,short,0.2500,-0.9156,-0.2642,-0.9123,-0.2896,4719
20,10,realized,2,7,short,0.2500,-0.9156,-0.2642,-0.9123,-0.2896,4719
20,20,realized,1,7,short,0.1500,-0.9183,-0.1683,-0.7598,-0.2215,2330
14,20,realized,1,7,short,0.1500,-0.9183,-0.1683,-0.7598,-0.2215,2330
10,20,realized,1,7,short,0.1500,-0.9183,-0.1683,-0.7598,-0.2215,2330
20,10,realized,1,7,short,0.0000,-0.9233,-0.8384,-1.0000,-0.8384,405
14,10,realized,1,7,short,0.0000,-0.9233,-0.8384,-1.0000,-0.8384,405
10,10,realized,1,7,short,0.0000,-0.9233,-0.8384,-1.0000,-0.8384,405
10,10,realized,3,7,short,0.1500,-0.9250,-0.1627,-0.7591,-0.2144,6986
14,10,realized,3,7,short,0.1500,-0.9250,-0.1627,-0.7591,-0.2144,6986
20,10,realized,3,7,short,0.1500,-0.9250,-0.1627,-0.7591,-0.2144,6986
10,10,realized,3,7,short,0.2500,-0.9347,-0.2688,-0.9155,-0.2936,6980
14,10,realized,3,7,short,0.2500,-0.9347,-0.2688,-0.9155,-0.2936,6980
20,10,realized,3,7,short,0.2500,-0.9347,-0.2688,-0.9155,-0.2936,6980
14,40,realized,2,3,short,0.0000,-0.9411,-0.9429,-1.0529,-0.8955,308
10,40,realized,2,3,short,0.0000,-0.9411,-0.9429,-1.0529,-0.8955,308
20,40,realized,2,3,short,0.0000,-0.9411,-0.9429,-1.0529,-0.8955,308
20,40,realized,3,7,short,0.0000,-0.9433,-0.9429,-1.0163,-0.9278,239
14,40,realized,3,7,short,0.0000,-0.9433,-0.9429,-1.0163,-0.9278,239
10,40,realized,3,7,short,0.0000,-0.9433,-0.9429,-1.0163,-0.9278,239
10,10,realized,1,3,short,0.0000,-0.9467,-0.9429,-1.0001,-0.9428,559
14,10,realized,1,3,short,0.0000,-0.9467,-0.9429,-1.0001,-0.9428,559
20,10,realized,1,3,short,0.0000,-0.9467,-0.9429,-1.0001,-0.9428,559
14,20,realized,2,3,short,0.0000,-0.9695,-0.8032,-1.0000,-0.8032,534
20,20,realized,2,3,short,0.0000,-0.9695,-0.8032,-1.0000,-0.8032,534
10,20,realized,2,3,short,0.0000,-0.9695,-0.8032,-1.0000,-0.8032,534
20,40,realized,3,14,short,0.0000,-0.9825,-0.9429,-1.0211,-0.9234,195
10,40,realized,3,14,short,0.0000,-0.9825,-0.9429,-1.0211,-0.9234,195
14,40,realized,3,14,short,0.0000,-0.9825,-0.9429,-1.0211,-0.9234,195
10,40,realized,3,3,short,0.0000,-1.0202,-0.9429,-1.0148,-0.9291,347
14,40,realized,3,3,short,0.0000,-1.0202,-0.9429,-1.0148,-0.9291,347
20,40,realized,3,3,short,0.0000,-1.0202,-0.9429,-1.0148,-0.9291,347
20,10,realized,1,7,short,0.2500,-1.0285,-0.2881,-0.9276,-0.3106,2415
10,10,realized,1,7,short,0.2500,-1.0285,-0.2881,-0.9276,-0.3106,2415
14,10,realized,1,7,short,0.2500,-1.0285,-0.2881,-0.9276,-0.3106,2415
10,10,realized,1,7,short,0.1500,-1.0295,-0.1772,-0.7799,-0.2273,2417
14,10,realized,1,7,short,0.1500,-1.0295,-0.1772,-0.7799,-0.2273,2417
20,10,realized,1,7,short,0.1500,-1.0295,-0.1772,-0.7799,-0.2273,2417
14,20,realized,3,7,short,0.0000,-1.0352,-0.7802,-1.0000,-0.7802,429
10,20,realized,3,7,short,0.0000,-1.0352,-0.7802,-1.0000,-0.7802,429
20,20,realized,3,7,short,0.0000,-1.0352,-0.7802,-1.0000,-0.7802,429
20,20,realized,3,7,short,0.2500,-1.0524,-0.2914,-0.9253,-0.3149,6840
14,20,realized,3,7,short,0.2500,-1.0524,-0.2914,-0.9253,-0.3149,6840
10,20,realized,3,7,short,0.2500,-1.0524,-0.2914,-0.9253,-0.3149,6840
14,20,realized,3,3,short,0.2500,-1.0524,-0.2910,-0.9237,-0.3151,6925
10,20,realized,3,3,short,0.2500,-1.0524,-0.2910,-0.9237,-0.3151,6925
20,20,realized,3,3,short,0.2500,-1.0524,-0.2910,-0.9237,-0.3151,6925
20,20,realized,2,3,short,0.2500,-1.0700,-0.2994,-0.9297,-0.3220,4684
10,20,realized,2,3,short,0.2500,-1.0700,-0.2994,-0.9297,-0.3220,4684
14,20,realized,2,3,short,0.2500,-1.0700,-0.2994,-0.9297,-0.3220,4684
10,20,realized,3,3,short,0.1500,-1.0709,-0.1855,-0.7857,-0.2361,6925
20,20,realized,3,3,short,0.1500,-1.0709,-0.1855,-0.7857,-0.2361,6925
14,20,realized,3,3,short,0.1500,-1.0709,-0.1855,-0.7857,-0.2361,6925
20,20,realized,3,3,short,0.0000,-1.0711,-0.7879,-1.0000,-0.7879,599
10,20,realized,3,3,short,0.0000,-1.0711,-0.7879,-1.0000,-0.7879,599
14,20,realized,3,3,short,0.0000,-1.0711,-0.7879,-1.0000,-0.7879,599
10,20,realized,3,7,short,0.1500,-1.0746,-0.1837,-0.7851,-0.2340,6843
14,20,realized,3,7,short,0.1500,-1.0746,-0.1837,-0.7851,-0.2340,6843
20,20,realized,3,7,short,0.1500,-1.0746,-0.1837,-0.7851,-0.2340,6843
14,10,realized,3,14,short,0.2500,-1.0751,-0.2954,-0.9270,-0.3186,6832
20,10,realized,3,14,short,0.2500,-1.0751,-0.2954,-0.9270,-0.3186,6832
10,10,realized,3,14,short,0.2500,-1.0751,-0.2954,-0.9270,-0.3186,6832
20,10,realized,2,7,short,0.0000,-1.0798,-0.8245,-1.0000,-0.8245,584
10,10,realized,2,7,short,0.0000,-1.0798,-0.8245,-1.0000,-0.8245,584
14,10,realized,2,7,short,0.0000,-1.0798,-0.8245,-1.0000,-0.8245,584
20,10,realized,2,3,short,0.0000,-1.0817,-0.8296,-1.0000,-0.8296,814
10,10,realized,2,3,short,0.0000,-1.0817,-0.8296,-1.0000,-0.8296,814
14,10,realized,2,3,short,0.0000,-1.0817,-0.8296,-1.0000,-0.8296,814
14,20,realized,2,3,short,0.1500,-1.0891,-0.1898,-0.7935,-0.2392,4684
20,20,realized,2,3,short,0.1500,-1.0891,-0.1898,-0.7935,-0.2392,4684
10,20,realized,2,3,short,0.1500,-1.0891,-0.1898,-0.7935,-0.2392,4684
20,10,realized,3,14,short,0.1500,-1.0971,-0.1866,-0.7882,-0.2367,6835
10,10,realized,3,14,short,0.1500,-1.0971,-0.1866,-0.7882,-0.2367,6835
14,10,realized,3,14,short,0.1500,-1.0971,-0.1866,-0.7882,-0.2367,6835
20,10,realized,3,3,short,0.0000,-1.1222,-0.7969,-1.0000,-0.7969,965
10,10,realized,3,3,short,0.0000,-1.1222,-0.7969,-1.0000,-0.7969,965
14,10,realized,3,3,short,0.0000,-1.1222,-0.7969,-1.0000,-0.7969,965
20,10,realized,3,7,short,0.0000,-1.1492,-0.8063,-1.0000,-0.8063,679
10,10,realized,3,7,short,0.0000,-1.1492,-0.8063,-1.0000,-0.8063,679
14,10,realized,3,7,short,0.0000,-1.1492,-0.8063,-1.0000,-0.8063,679
14,10,realized,3,14,short,0.0000,-1.1492,-0.7922,-1.0000,-0.7922,413
20,10,realized,3,14,short,0.0000,-1.1492,-0.7922,-1.0000,-0.7922,413
10,10,realized,3,14,short,0.0000,-1.1492,-0.7922,-1.0000,-0.7922,413
10,10,realized,2,14,short,0.0000,-1.1736,-0.8264,-1.0000,-0.8264,362
20,10,realized,2,14,short,0.0000,-1.1736,-0.8264,-1.0000,-0.8264,362
14,10,realized,2,14,short,0.0000,-1.1736,-0.8264,-1.0000,-0.8264,362
10,10,realized,2,14,short,0.2500,-1.1811,-0.3202,-0.9442,-0.3392,4598
20,10,realized,2,14,short,0.2500,-1.1811,-0.3202,-0.9442,-0.3392,4598
14,10,realized,2,14,short,0.2500,-1.1811,-0.3202,-0.9442,-0.3392,4598
10,10,realized,2,14,short,0.1500,-1.2040,-0.2053,-0.8217,-0.2499,4598
20,10,realized,2,14,short,0.1500,-1.2040,-0.2053,-0.8217,-0.2499,4598
14,10,realized,2,14,short,0.1500,-1.2040,-0.2053,-0.8217,-0.2499,4598
